article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc,status,item_type,price,popularity,price_segment
0928331002,928331,Tommy Knitted Hood,252,Sweater,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1647,Tops Knitwear,D,Divided,2,Divided,53,Divided Collection,1003,Knitwear,"Jumper in a soft rib knit with low dropped shoulders, long sleeves and a hood with a wide, fine-knit drawstring.",New,Fashion,0.033881355,45,Premium
0928332001,928332,Boilersuit Elastic,268,Dungarees,Garment Full body,1010023,Denim,73,Dark Blue,2,Medium Dusty,2,Blue,1773,Denim Other Garments,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim,"Boiler suit in soft, washed cotton denim with a collar, concealed zip down the front and a yoke front and back. Long sleeves, chest, front and back pockets, and wide elastication at the waist. The cotton content of the boiler suit is partly recycled.",New,Fashion,0.06777966,62,Premium
0928347001,928347,NEW KARIN PHONE CASE,78,Other accessories,Accessories,1010009,Glittering/Metallic,3,Silver,3,Light,15,Metal,3948,Other Accessories,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,Smartphone case in hard plastic with an adjustable fabric lanyard.,Active,Fashion,0.016932203,15,Budget
0928351001,928351,Navarro,259,Shirt,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1522,Blouse,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1010,Blouses,"Shirt in an airy cotton weave with a collar, buttons down the front and long puff sleeves with buttoned cuffs.",New,Fashion,0.033881355,125,Premium
0928368001,928368,MARS deal set (1),270,Garment Set,Garment Full body,1010016,Solid,33,Dark Orange,4,Dark,3,Orange,7648,Kids Boy Jersey Fancy,H,Children Sizes 92-140,4,Baby/Children,46,Kids Boy,1005,Jersey Fancy,"Set with a top and trousers in soft, printed sweatshirt fabric. Long-sleeved top with ribbing around the neckline, cuffs and hem. Relaxed fit joggers with an easy pull-on elasticated, drawstring waist, low crotch and tapered legs with ribbed hems.",Active,Fashion,0.016932203,7,Budget
0928368002,928368,MARS deal set (1),270,Garment Set,Garment Full body,1010016,Solid,42,Red,5,Bright,18,Red,7648,Kids Boy Jersey Fancy,H,Children Sizes 92-140,4,Baby/Children,46,Kids Boy,1005,Jersey Fancy,"Set with a top and trousers in soft, printed sweatshirt fabric. Long-sleeved top with ribbing around the neckline, cuffs and hem. Relaxed fit joggers with an easy pull-on elasticated, drawstring waist, low crotch and tapered legs with ribbed hems.",Active,Fashion,0.016932203,9,Budget
0928368003,928368,MARS deal set (1),270,Garment Set,Garment Full body,1010010,Melange,7,Grey,1,Dusty Light,12,Grey,7648,Kids Boy Jersey Fancy,H,Children Sizes 92-140,4,Baby/Children,46,Kids Boy,1005,Jersey Fancy,"Set with a top and trousers in soft, printed sweatshirt fabric. Long-sleeved top with ribbing around the neckline, cuffs and hem. Relaxed fit joggers with an easy pull-on elasticated, drawstring waist, low crotch and tapered legs with ribbed hems.",Active,Fashion,0.016932203,6,Budget
0928368004,928368,MARS deal set (1),270,Garment Set,Garment Full body,1010001,All over pattern,73,Dark Blue,4,Dark,2,Blue,7648,Kids Boy Jersey Fancy,H,Children Sizes 92-140,4,Baby/Children,46,Kids Boy,1005,Jersey Fancy,"Set with a top and trousers in soft, printed sweatshirt fabric. Long-sleeved top with ribbing around the neckline, cuffs and hem. Relaxed fit joggers with an easy pull-on elasticated, drawstring waist, low crotch and tapered legs with ribbed hems.",Active,Fashion,0.016932203,11,Budget
0928368005,928368,MARS deal set (1),270,Garment Set,Garment Full body,1010001,All over pattern,82,Turquoise,1,Dusty Light,7,Turquoise,7648,Kids Boy Jersey Fancy,H,Children Sizes 92-140,4,Baby/Children,46,Kids Boy,1005,Jersey Fancy,"Set with a top and trousers in soft, printed sweatshirt fabric. Long-sleeved top with ribbing around the neckline, cuffs and hem. Relaxed fit joggers with an easy pull-on elasticated, drawstring waist, low crotch and tapered legs with ribbed hems.",Active,Fashion,0.025406778,2,Medium
0928395001,928395,GRAY SLIM PQ COTTON CHINO,272,Trousers,Garment Lower body,1010016,Solid,14,Dark Beige,4,Dark,11,Beige,5631,Trouser,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1009,Trousers,"Chinos in stretch cotton twill with a zip fly and button, diagonal side pockets and flap back pockets with a button. Slim Fit – a fit that is close-fitting at the thighs, knees and ankles to create a fitted silhouette.",New,Fashion,0.059305083,10,Premium
0928395002,928395,GRAY SLIM PQ COTTON CHINO,272,Trousers,Garment Lower body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,5631,Trouser,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1009,Trousers,"Chinos in stretch cotton twill with a zip fly and button, diagonal side pockets and flap back pockets with a button. Slim Fit – a fit that is close-fitting at the thighs, knees and ankles to create a fitted silhouette.",New,Fashion,0.059305083,14,Premium
0928446001,928446,Matilda,265,Dress,Garment Full body,1010001,All over pattern,9,Black,4,Dark,5,Black,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,"Calf-length dress in woven fabric with long puff sleeves. Opening at the back with a button at the back of the neck, a gathered seam at the waist and a concealed zip at the back of the skirt. Unlined.",Active,Fashion,0.05083051,67,Premium
0928461001,928461,Nancy rib LS,254,Top,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Fitted, V-neck top in soft cotton jersey with long sleeves.",New,Fashion,0.016932203,192,Budget
0928461002,928461,Nancy rib LS,254,Top,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Fitted, V-neck top in soft cotton jersey with long sleeves.",New,Fashion,0.016932203,70,Budget
0928461003,928461,Nancy rib LS,254,Top,Garment Upper body,1010016,Solid,63,Dark Purple,4,Dark,12,Grey,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Fitted, V-neck top in soft cotton jersey with long sleeves.",New,Fashion,0.016932203,64,Budget
0928582001,928582,Amy cat sunglasses,81,Sunglasses,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,8888,Sunglasses,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Sunglasses with plastic frames and tinted, UV-protective lenses.",Active,Fashion,0.013542373,13,Budget
0928622001,928622,Beth buckle boot BG,87,Boots,Shoes,1010016,Solid,9,Black,4,Dark,5,Black,4321,Young Girl Shoes,J,"Children Accessories, Swimwear",4,Baby/Children,42,Kids & Baby Shoes,1020,Shoes,"Boots in imitation leather with a tab and metal buckle on the shaft, lacing at the front and a zip in one side. Soft velour linings and insoles and chunky soles.",New,Fashion,0.059305083,1,Premium
0928719001,928719,DIV+ Audrey,265,Dress,Garment Full body,1010001,All over pattern,9,Black,4,Dark,5,Black,1652,Divided+,D,Divided,2,Divided,50,Divided Projects,1001,Unknown,"Short, wide dress in woven fabric with a round neckline, small opening at the back with narrow ties at the back of the neck and a frill trim around the shoulder seams. Short puff sleeves with narrow elastication at the hems and a low-cut skirt with gathers to create volume and soft draping.",Active,Fashion,0.02540678,122,Medium
0928723001,928723,ULRIKA PLEATED,275,Skirt,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1444,Skirts,D,Divided,2,Divided,53,Divided Collection,1012,Skirts,"Flared, pleated, calf-length skirt in airy polyester with a high waist, concealed zip in one side seam and a soft belt with a metal buckle and eyelets.",New,Fashion,0.042355932,59,Premium
0928802001,928802,Cool Snook earcuff pk,70,Earring,Accessories,1010016,Solid,5,Gold,5,Bright,15,Metal,4345,Jewellery Extended,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Metal studs and ear cuffs in various designs. One snake-shaped stud with a cuff at one end. The zinc in the metal is recycled.,Active,Fashion,0.011847458,29,Budget
0928805001,928805,Cool Happie earring,70,Earring,Accessories,1010016,Solid,5,Gold,5,Bright,15,Metal,4345,Jewellery Extended,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,A pair of metal earrings in the shape of a hand decorated with rhinestones and plastic beads.,Active,Fashion,0.011847458,25,Budget
0928806001,928806,Flirty Rakel hoop,70,Earring,Accessories,1010016,Solid,5,Gold,5,Bright,15,Metal,4345,Jewellery Extended,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,A pair of metal hoop earrings with rhinestone-decorated text.,Active,Fashion,0.011847458,7,Budget
0928808001,928808,Cool Tunnis hoop pk,70,Earring,Accessories,1010016,Solid,5,Gold,5,Bright,15,Metal,4344,Jewellery,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Thin metal hoop earrings in various sizes and designs.,Active,Fashion,0.016932203,33,Budget
0928809001,928809,Cool Moln hoop,70,Earring,Accessories,1010016,Solid,5,Gold,5,Bright,15,Metal,4345,Jewellery Extended,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,A pair of metal hoop earrings decorated with plastic beads and cloud-shaped pendants with colourful glass rhinestones. The zinc content of the earrings is recycled.,Active,Fashion,0.010669492,2,Budget
0928813001,928813,Flirty Issa hoop pk,70,Earring,Accessories,1010016,Solid,5,Gold,5,Bright,15,Metal,4345,Jewellery Extended,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Metal hoop earrings, some plain and some with a textured finish. The zinc content of the earrings is recycled.",Active,Fashion,0.02201695,45,Medium
0928815001,928815,Tiny dress printed,265,Dress,Garment Full body,1010001,All over pattern,42,Red,5,Bright,18,Red,1941,Blouse & Dress,A,Ladieswear,1,Ladieswear,18,Womens Trend,1010,Blouses,"Long dress in airy, patterned chiffon. Deep V-neck with concealed hook-and-eye fasteners at the front and a yoke with elastication and gathers at the top and at the back. Long dolman sleeves and an asymmetric seam with a drawstring at the waist. Flared skirt with a high slit at the front. Slightly longer at the back. Lined.",Active,Fashion,0.10167797,14,Premium
0928816001,928816,Flirty Isse hoop pk,70,Earring,Accessories,1010016,Solid,5,Gold,5,Bright,15,Metal,4345,Jewellery Extended,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Metal hoop earrings. Two pairs are decorated with glass rhinestones and have pendants in different designs.,Active,Fashion,0.013542373,11,Budget
0928820001,928820,Flirty Sway earring,70,Earring,Accessories,1010016,Solid,5,Gold,5,Bright,15,Metal,4344,Jewellery,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Metal earrings in the shape of flowers and leaves decorated with rhinestones.,Active,Fashion,0.011847458,30,Budget
0928824001,928824,Flirty Sindy earcuff pk,70,Earring,Accessories,1010016,Solid,5,Gold,5,Bright,15,Metal,4345,Jewellery Extended,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Set with six ear cuffs and a pair of hoop earrings in metal. The earrings and four of the ear cuffs are decorated with glass rhinestones.,Active,Fashion,0.016932203,41,Budget
0928826001,928826,Napkin,262,Jacket,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1201,Outwear,A,Ladieswear,1,Ladieswear,19,Womens Jackets,1007,Outdoor,"Jacket in imitation leather with a collar, zip down the front, jetted front pockets and ribbing at the cuffs and hem. Lined. The jacket is PETA Approved Vegan-certified and meets PETA’s requirements for vegan products. This certification guarantees that the product is entirely free from materials and substances of animal origin.",New,Fashion,0.084728815,9,Premium
0928828001,928828,Flirty Rain hoop,70,Earring,Accessories,1010016,Solid,5,Gold,5,Bright,15,Metal,4345,Jewellery Extended,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,A pair of metal hoop earrings with rainbow-shaped pendants decorated with colourful glass rhinestones. The zinc content of the earrings is recycled.,Active,Fashion,0.011847458,18,Budget
0928834001,928834,Cool Bello bracelet,77,Necklace,Accessories,1010016,Solid,5,Gold,5,Bright,15,Metal,4345,Jewellery Extended,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Metal-chain bracelet with fixed pendants that have different motifs. Adjustable length.,Active,Fashion,0.011847458,33,Budget
0928835001,928835,Cool Elis hoop,70,Earring,Accessories,1010016,Solid,5,Gold,5,Bright,15,Metal,4344,Jewellery,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,A pair of wide metal hoop earrings with a textured finish.,Active,Fashion,0.008457627,90,Budget
0928837001,928837,Cool Eskil necklace,77,Necklace,Accessories,1010016,Solid,5,Gold,5,Bright,15,Metal,4345,Jewellery Extended,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Three-strand necklace in metal chains of various designs, two with a rhinestone-decorated pendant. Adjustable length.",Active,Fashion,0.016932203,12,Budget
0928839001,928839,Cool Sven necklace,77,Necklace,Accessories,1010016,Solid,5,Gold,5,Bright,15,Metal,4344,Jewellery,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Necklace of thin metal chains, two of which have pendants. Adjustable length.",Active,Fashion,0.013542373,117,Budget
0928845001,928845,Flirty Bob necklace,77,Necklace,Accessories,1010016,Solid,5,Gold,5,Bright,15,Metal,4344,Jewellery,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Thin metal chain necklace with a rectangular pendant. Adjustable length. The zinc content of the necklace is recycled.,Active,Fashion,0.008457627,71,Budget
0928848001,928848,Flirty Corin stud pk,70,Earring,Accessories,1010016,Solid,5,Gold,5,Bright,15,Metal,4344,Jewellery,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Small metal studs in the shape of letters, numbers, shapes and objects. Some studs are decorated with glass rhinestones, some can be worn as a pair and others individually. The zinc content of the studs is recycled.",Active,Fashion,0.02201695,4,Medium
0928854001,928854,Flirty Rain necklace,77,Necklace,Accessories,1010016,Solid,5,Gold,5,Bright,15,Metal,4344,Jewellery,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Metal chain necklace with a pendant in the shape of a rainbow decorated with rhinestones. Adjustable length.,Active,Fashion,0.008457627,38,Budget
0928857001,928857,Class Lucky necklace,77,Necklace,Accessories,1010016,Solid,5,Gold,5,Bright,15,Metal,4344,Jewellery,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Longer, metal chain necklace with a pendant in the shape of a horseshoe decorated with rhinestones. Adjustable length.",Active,Fashion,0.008457627,28,Budget
0928858001,928858,Class Halvar hoop,70,Earring,Accessories,1010016,Solid,5,Gold,5,Bright,15,Metal,4344,Jewellery,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,A pair of earrings in a three-part hoop design made from steel and recycled zinc.,Active,Fashion,0.008457627,61,Budget
0928858002,928858,Class Halvar hoop,70,Earring,Accessories,1010016,Solid,3,Silver,3,Light,15,Metal,4344,Jewellery,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,A pair of earrings in a three-part hoop design made from steel and recycled zinc.,Active,Fashion,0.008457627,33,Budget
0928890001,928890,Flirty Donut stud pk,70,Earring,Accessories,1010016,Solid,5,Gold,5,Bright,15,Metal,4344,Jewellery,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Metal stud earrings in various sizes and designs. Three pairs are decorated with glass rhinestones and one pair with a plastic bead and pendant.,Active,Fashion,0.013542373,14,Budget
0928892001,928892,Class Fido ring pk,79,Ring,Accessories,1010016,Solid,5,Gold,5,Bright,15,Metal,4344,Jewellery,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Metal rings in various designs.,Active,Fashion,0.013542373,124,Budget
0928892002,928892,Class Fido ring pk,79,Ring,Accessories,1010016,Solid,3,Silver,3,Light,15,Metal,4344,Jewellery,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Metal rings in various designs.,Active,Fashion,0.013542373,110,Budget
0928898001,928898,HARRI HOOPS,70,Earring,Accessories,1010011,Metallic,3,Silver,3,Light,15,Metal,3946,Small Accessories,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,Metal hoop earrings in various sizes.,Active,Fashion,0.011847458,25,Budget
0928898002,928898,HARRI HOOPS,70,Earring,Accessories,1010011,Metallic,5,Gold,5,Bright,15,Metal,3946,Small Accessories,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,Metal hoop earrings in various sizes.,New,Fashion,0.011847458,33,Budget
0928900001,928900,Flirty Vegas earcuff pk,70,Earring,Accessories,1010016,Solid,5,Gold,5,Bright,15,Metal,4344,Jewellery,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Four pairs of metal ear cuffs, one pair decorated with plastic stones and one with glass rhinestones.",Active,Fashion,0.013542373,60,Budget
0928905001,928905,Flirty Tora necklace,77,Necklace,Accessories,1010016,Solid,5,Gold,5,Bright,15,Metal,4344,Jewellery,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Three-strand thin metal chain necklace with pendants. Adjustable length.,Active,Fashion,0.016932203,49,Budget
0928906001,928906,Flirty Fall body deco,78,Other accessories,Accessories,1010016,Solid,5,Gold,5,Bright,15,Metal,4345,Jewellery Extended,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Metal body chain that fastens around the neck and waist. Adjustable length.,Active,Fashion,0.02201695,17,Medium
0928907001,928907,Tree HW PU,272,Trousers,Garment Lower body,1010018,Treatment,9,Black,4,Dark,5,Black,1722,Trouser,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1009,Trousers,"Ankle-length trousers in imitation leather. High waist, zip fly with a hook-and-eye fastening and pleats at the top. Diagonal side pockets, fake back pockets and tapered legs with creases.",New,Fashion,0.05083051,368,Premium
0928910001,928910,Cool Snook hoop,70,Earring,Accessories,1010016,Solid,5,Gold,5,Bright,15,Metal,4344,Jewellery,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Rhinestone-decorated metal hoop earrings in the shape of a snake’s head at the top.,Active,Fashion,0.008457627,54,Budget
0928912001,928912,Cool Iris necklace,77,Necklace,Accessories,1010016,Solid,5,Gold,5,Bright,15,Metal,4344,Jewellery,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Longer style, thin metal chain necklace with an adjustable fastener and a rhinestone-decorated pendant in the shape of an eye.",Active,Fashion,0.008457627,75,Budget
0928915001,928915,Cool Horas hoop,70,Earring,Accessories,1010016,Solid,5,Gold,5,Bright,15,Metal,4344,Jewellery,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,A pair of thin metal hoop earrings with a rhinestone-decorated pendant.,Active,Fashion,0.008457627,69,Budget
0928917003,928917,Bruce Top,254,Top,Garment Upper body,1010016,Solid,13,Beige,1,Dusty Light,1,Mole,1641,Jersey,A,Ladieswear,1,Ladieswear,18,Womens Trend,1005,Jersey Fancy,"Fitted, turtleneck top in airy jersey with long sleeves and overlocked edges around the neck, cuffs and hem.",New,Fashion,0.042355932,68,Premium
0928922001,928922,Flirty Borg hoop pk,70,Earring,Accessories,1010016,Solid,5,Gold,5,Bright,15,Metal,4344,Jewellery,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Metal hoop earrings in various sizes with pendants, two of which are decorated with glass rhinestones.",Active,Fashion,0.016932203,11,Budget
0928995001,928995,Flirty Svans ring,79,Ring,Accessories,1010016,Solid,5,Gold,5,Bright,15,Metal,4344,Jewellery,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Recycled zinc ring in the shape of a snake encircling the finger. The snake’s head is decorated with glass rhinestones.,Active,Fashion,0.008457627,144,Budget
0929001001,929001,True,265,Dress,Garment Full body,1010016,Solid,92,Green,2,Medium Dusty,20,Khaki green,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,"Calf-length dress in a crinkled weave with a small stand-up collar, covered buttons at the top, wide, raglan sleeves and cuffs with covered buttons. Gathered seam at the waist and a softly draping, A-line skirt. Unlined.",New,Fashion,0.059305083,116,Premium
0929008002,929008,Pierre Wool Tee,255,T-shirt,Garment Upper body,1010010,Melange,13,Beige,1,Dusty Light,1,Mole,7857,Kids Boy Exclusive,H,Children Sizes 92-140,4,Baby/Children,46,Kids Boy,1001,Unknown,"Long-sleeved top in soft, merino wool jersey with a round, rib-trimmed neckline and a gently rounded hem.",New,Fashion,0.024389831,4,Medium
0929033001,929033,Mini Waylon shopper,66,Bag,Accessories,1010026,Other structure,9,Black,4,Dark,5,Black,3209,Bags,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,"Small shopper in crocodile-patterned imitation leather with two metal chain handles, an adjustable shoulder strap and a zip at the top.",New,Fashion,0.042355932,14,Premium
0929042001,929042,Yasmin PU,265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,"Short dress in soft imitation leather. Gentle A-line style with elbow-length balloon sleeves that have a puff at the shoulders and narrow, covered elastication at the hems. Concealed zip at the back and decorative seams at the front. Unlined.",Active,Fashion,0.05083051,122,Premium
0929042002,929042,Yasmin PU,265,Dress,Garment Full body,1010016,Solid,43,Dark Red,4,Dark,18,Red,1322,Dress,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1013,Dresses Ladies,"Short dress in soft imitation leather. Gentle A-line style with elbow-length balloon sleeves that have a puff at the shoulders and narrow, covered elastication at the hems. Concealed zip at the back and decorative seams at the front. Unlined.",New,Fashion,0.05083051,8,Premium
0929161002,929161,Dallas set,254,Top,Garment Upper body,1010005,Colour blocking,6,Light Grey,1,Dusty Light,12,Grey,8716,Young Girl Jersey Fancy,I,Children Sizes 134-170,4,Baby/Children,77,Young Girl,1005,Jersey Fancy,"Set with a top and pair of leggings in a soft cotton blend with a glittery text print. Top in sweatshirt fabric with a ribbed stand-up collar, zip at the top, gently dropped shoulders, long sleeves, ribbing at the cuffs and hem and short slits in the sides. Leggings in jersey with an elasticated waist.",New,Fashion,0.042355932,5,Premium
0929165001,929165,Danila,245,Cardigan,Garment Upper body,1010016,Solid,42,Red,5,Bright,18,Red,1626,Knitwear,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1003,Knitwear,Cardigan in a soft rib knit containing some wool. Relaxed fit with low dropped shoulders and extra-long sleeves. Stocking-stitched lapels and ribbing at the cuffs and hem.The polyester content of the cardigan is recycled.,New,Fashion,0.05083051,277,Premium
0929165002,929165,Danila,245,Cardigan,Garment Upper body,1010016,Solid,13,Beige,1,Dusty Light,1,Mole,1626,Knitwear,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1003,Knitwear,Cardigan in a soft rib knit containing some wool. Relaxed fit with low dropped shoulders and extra-long sleeves. Stocking-stitched lapels and ribbing at the cuffs and hem.The polyester content of the cardigan is recycled.,Active,Fashion,0.05083051,1101,Premium
0929216001,929216,DIV+ Barton,275,Skirt,Garment Lower body,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,1652,Divided+,D,Divided,2,Divided,50,Divided Projects,1001,Unknown,"Knee-length, pleated skirt in woven fabric with an overlocked hem. Regular waist with covered elastication. Unlined.",Active,Fashion,0.042355932,4,Premium
0929226002,929226,KIM PINAFORE FANCY,265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Short, gently fitted dungaree dress in twill with a zip down the front, wide shoulder straps and patch side pockets with a flap. Seam at the waist and a detachable fabric belt with metal D-rings. Unlined.",New,Fashion,0.042355932,19,Premium
0929226003,929226,KIM PINAFORE FANCY,265,Dress,Garment Full body,1010016,Solid,61,Light Purple,1,Dusty Light,6,Lilac Purple,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Short, gently fitted dungaree dress in twill with a zip down the front, wide shoulder straps and patch side pockets with a flap. Seam at the waist and a detachable fabric belt with metal D-rings. Unlined.",Active,Fashion,0.042355932,43,Premium
0929275001,929275,Hudson PU wide leg,272,Trousers,Garment Lower body,1010018,Treatment,9,Black,4,Dark,5,Black,1722,Trouser,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1009,Trousers,"5-pocket trousers in soft imitation leather with a high waist, zip fly and button, and wide, extra-long legs.",New,Fashion,0.059305083,483,Premium
0929336001,929336,WILLOW RELAXED PQ ZIP SHIRT,259,Shirt,Garment Upper body,1010016,Solid,19,Greenish Khaki,4,Dark,20,Khaki green,5731,Shirt,F,Menswear,3,Menswear,23,Men Suits & Tailoring,1011,Shirts,"Shirt jacket in cotton twill. Relaxed fit with a collar, two-way zip down the front, yoke at the back and long sleeves with buttoned cuffs. Flap chest pockets with a concealed fastener. Unlined.",New,Fashion,0.084728815,2,Premium
0929388002,929388,Brenda skirt,275,Skirt,Garment Lower body,1010010,Melange,12,Light Beige,1,Dusty Light,11,Beige,1626,Knitwear,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1003,Knitwear,"Calf-length skirt in a soft knit containing some wool. High waist with covered elastication, a wide ribbed trim at the hem and a slit at the back. The polyester content of the skirt is recycled.",New,Fashion,0.042355932,164,Premium
0929397001,929397,Dylan top,254,Top,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1636,Jersey fancy,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1005,Jersey Fancy,"Fitted, long-sleeved top in jersey with a deep neckline at the back and horizontal ties at the back of the neck.",New,Fashion,0.02201695,63,Medium
0929447001,929447,John HT,94,Sneakers,Shoes,1010001,All over pattern,13,Beige,1,Dusty Light,1,Mole,6561,Baby Shoes,G,Baby Sizes 50-98,4,Baby/Children,42,Kids & Baby Shoes,1020,Shoes,"Hi-tops in glittery imitation leather with elasticated lacing, a hook and loop tab at the front and a small loop at the back. Linings and insoles in mesh made partly from recycled polyester, and patterned soles.",Active,Fashion,0.033881355,3,Premium
0929453001,929453,John low sneaker KB CE,94,Sneakers,Shoes,1010016,Solid,10,White,3,Light,9,White,4211,Kids Boy Shoes,J,"Children Accessories, Swimwear",4,Baby/Children,42,Kids & Baby Shoes,1020,Shoes,"Trainers in imitation leather with a padded edge and tongue, elasticated lacing, a hook and loop tab at the front and a grosgrain loop at the back. Linings and insoles in mesh made partly from recycled polyester, and patterned soles.",Active,Fashion,0.030491525,4,Medium
0929453002,929453,John low sneaker,94,Sneakers,Shoes,1010016,Solid,9,Black,4,Dark,5,Black,4211,Kids Boy Shoes,J,"Children Accessories, Swimwear",4,Baby/Children,42,Kids & Baby Shoes,1020,Shoes,"Trainers in imitation leather with a padded edge and tongue, elasticated lacing, a hook and loop tab at the front and a grosgrain loop at the back. Linings and insoles in mesh made partly from recycled polyester, and patterned soles.",Active,Fashion,0.030491525,1,Medium
0929508001,929508,Nicole transitional blanket,80,Scarf,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,3409,Scarves,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,Scarf in a soft weave with fringed trims.,Active,Fashion,0.02201695,147,Medium
0929508002,929508,Nicole transitional blanket,80,Scarf,Accessories,1010016,Solid,17,Yellowish Brown,2,Medium Dusty,13,Brown,3409,Scarves,C,Ladies Accessories,1,Ladieswear,65,Womens Big accessories,1019,Accessories,Scarf in a soft weave with fringed trims.,New,Fashion,0.02201695,211,Medium
